player_id,player_name,yearDraft,yearCombine,numberPickOverall,position,height,weight,wingspan,reach_standing,standing_vertical,max_vertical,bench_reps,timeLaneAgility,timeThreeQuarterCourtSprint,timeModifiedLaneAgility,lengthHandInches,widthHandInches,body_fat_pct,drafted
1628386.0,Jarrett Allen,2017.0,2017,22.0,C,81.0,233.6,89.25,109.5,31.5,35.5,4.0,11.82,3.21,3.0,9.5,10.5,7.4,True
2226.0,Will Solomon,2001.0,2001,32.0,PG-SG,71.75,172.0,81.5,99.5,28.5,35.0,4.0,11.3,3.22,,,,4.0,True
12117.0,Larry O'Bannon,,2005,,SG,75.0,196.0,78.0,99.5,31.5,36.5,17.0,11.44,3.18,,,,,False
2648.0,Ronald Dupree,,2003,,SF-SG,78.0,209.0,80.25,101.0,37.5,41.5,11.0,11.09,3.23,,,,6.7,False
201950.0,Jrue Holiday,2009.0,2009,17.0,PG-SG,75.25,199.0,79.0,100.5,28.5,34.0,6.0,10.639999999999999,3.21,,,,6.3,True
2399.0,Mike Dunleavy,2002.0,2002,3.0,SF,80.0,230.0,81.0,106.0,24.5,29.0,11.0,11.55,3.3,,,,,True
12027.0,Jarrett Stephens,,2000,,PF,77.25,258.0,81.25,103.0,27.0,29.0,13.0,11.98,3.46,,,,,False
1630191.0,Isaiah Stewart,2020.0,2020,16.0,C,79.25,243.0,88.75,108.5,,,,,,,9.0,10.5,7.5,True
1630186.0,Jahmi'us Ramsey,2020.0,2020,43.0,SG,74.5,193.4,78.0,100.5,,,,,,,8.75,9.75,3.4,True
1627753.0,Zhou Qi,2016.0,2016,43.0,PF-C,85.25,218.2,91.75,112.5,31.5,32.0,,11.27,3.46,2.9,9.25,9.5,4.85,True
2006.0,Larry Nance,,2015,,PF,79.5,226.6,85.5,108.0,29.0,37.5,10.0,10.93,3.25,3.01,9.0,9.75,6.4,False
201208.0,Darryl Watkins,,2007,,C,80.75,241.0,87.0,110.0,26.5,31.0,14.0,11.65,3.56,,,,6.9,False
202715.0,Tyler Honeycutt,2011.0,2011,35.0,SF,78.75,186.8,81.0,105.0,30.0,37.0,,11.68,3.07,,8.5,9.5,5.3,True
1628959.0,Rawle Alkins,,2018,,SG,74.75,217.4,80.75,99.0,32.5,40.5,10.0,11.5,3.15,3.09,8.5,10.0,8.9,False
203927.0,C.J. Fair,,2014,,SF,78.5,218.1,81.5,104.0,27.0,35.0,,11.0,3.32,3.06,9.0,9.0,5.05,False
1629685.0,Dylan Windler,2019.0,2019,26.0,SF,78.25,195.8,82.0,104.5,29.0,37.5,8.0,10.7,3.3,2.94,8.25,9.5,4.6,True
2694.0,Josh Powell,,2003,,PF-SF,80.0,227.0,85.0,107.5,32.5,38.5,15.0,11.719999999999999,3.2,,,,8.0,False
12292.0,Mike Williams,,2004,,SF,77.5,197.0,83.5,105.5,23.5,27.5,,11.59,3.42,,,,9.3,False
2402.0,Dajuan Wagner,2002.0,2002,6.0,PG-SG,72.75,193.0,74.0,99.0,28.0,35.0,16.0,12.03,3.22,,,,,True
1629005.0,Malik Newman,,2016,,SG,74.25,182.2,77.75,97.5,30.0,35.5,,10.88,3.2800000000000002,3.11,8.25,9.25,5.6,False
12022.0,Julius Doc Robinson,,2000,,PG,72.0,184.0,75.75,95.5,30.0,37.5,0.0,12.54,3.4099999999999997,,,,,False
12111.0,John Gilchrist,,2005,,PG,73.25,195.2,81.25,96.5,30.5,36.5,12.0,11.48,3.15,,,,,False
202378.0,Willie Warren,2010.0,2010,54.0,SG-PG,74.5,208.4,78.0,99.5,23.0,31.5,10.0,11.209999999999999,3.5,,8.5,9.5,7.6,True
203493.0,Reggie Bullock,2013.0,2013,25.0,SG-SF,77.75,199.8,80.75,102.0,31.0,36.5,11.0,11.33,3.3099999999999996,3.3,8.5,9.0,6.95,True
203488.0,Mike Muscala,2013.0,2013,44.0,C-PF,82.25,230.2,85.0,108.0,28.0,33.5,5.0,11.76,3.44,2.9899999999999998,8.5,9.0,6.8,True
2453.0,Predrag Savovic,,2002,,SG,76.75,212.0,79.0,102.0,22.5,28.5,13.0,10.94,3.38,,,,,False
101162.0,Marcin Gortat,2005.0,2005,57.0,PF-C,83.0,225.2,87.5,110.0,29.5,36.0,18.0,11.48,3.3299999999999996,,,,,True
12240.0,Tyrone Brazelton,,2008,,PG,70.0,166.0,73.75,94.0,30.0,34.0,8.0,11.59,3.25,,,,8.1,False
2077.0,Mark Karcher,2000.0,2000,48.0,SG,76.0,218.0,80.0,102.5,27.5,30.5,12.0,11.51,3.4,,,,,True
203898.0,Tyler Ennis,2014.0,2014,18.0,PG,73.0,181.5,79.25,98.0,29.0,36.0,,11.12,3.3,2.84,8.25,8.75,6.2,True
1628997.0,Caleb Martin,,2018,,SF-SG,76.75,195.8,82.0,101.5,29.0,36.5,6.0,10.43,3.2600000000000002,2.75,8.5,8.75,7.0,False
2592.0,James Jones,2003.0,2003,49.0,SF,79.25,218.0,86.5,107.5,30.5,33.0,9.0,11.18,3.19,,,,6.7,True
201155.0,Rodney Stuckey,2007.0,2007,15.0,SG-PG,75.75,207.0,79.25,100.5,30.5,35.0,14.0,11.34,3.11,,,,6.1,True
1627778.0,Chinanu Onuaku,2016.0,2016,37.0,C,81.0,245.2,86.75,108.5,27.5,33.5,,11.65,3.5,3.0,9.0,8.0,8.55,True
101124.0,Hakim Warrick,2005.0,2005,19.0,PF-SF,79.25,215.0,86.0,108.0,33.0,38.0,11.0,,3.22,,,,,True
1629001.0,DeAnthony Melton,2018.0,2018,46.0,SG-PG,74.25,193.2,80.5,99.5,31.0,36.5,1.0,11.48,3.23,3.3299999999999996,8.5,9.5,5.2,True
12251.0,James Gist,,2008,,PF,79.0,220.0,88.0,107.5,30.5,35.0,5.0,11.370000000000001,3.14,,,,4.8,False
201015.0,Antywane Robinson,,2006,,SF-PF,78.25,217.0,86.5,105.5,29.0,32.5,12.0,11.729999999999999,3.4,,,,6.9,False
2443.0,Darius Songaila,2002.0,2002,49.0,PF,80.0,240.0,85.0,108.5,24.5,29.5,8.0,11.69,3.52,,,,,True
1629670.0,Jordan Nwora,2020.0,2019,45.0,PF,77.75,220.0,82.5,103.0,,,,,,,8.5,9.25,7.8,True
2774.0,Bernard Robinson,2004.0,2004,45.0,SG-SF,77.25,208.0,82.0,102.0,28.5,34.5,14.0,10.91,3.17,,,,6.0,True
202697.0,Iman Shumpert,2011.0,2011,17.0,PG-SG,76.25,221.8,81.5,99.5,36.5,42.0,18.0,11.1,3.18,,9.0,9.0,6.5,True
12068.0,Damon Hancock,,2002,,SG-PG,74.75,203.0,78.0,99.5,32.0,35.0,15.0,11.62,3.03,,,,,False
200746.0,LaMarcus Aldridge,2006.0,2006,2.0,PF-C,82.0,234.0,88.75,110.0,26.5,34.0,8.0,12.02,3.4299999999999997,,,,8.7,True
203116.0,Tyshawn Taylor,2012.0,2012,41.0,PG,74.75,177.0,78.25,97.5,32.0,36.5,0.0,11.48,3.2,,8.75,8.75,4.2,True
2604.0,Theron Smith,,2003,,PF-SF,78.5,234.0,82.25,104.5,28.5,32.0,25.0,10.99,3.1,,,,9.3,False
12417.0,Rick Jackson,,2011,,PF,80.25,241.8,86.0,106.5,28.5,33.0,9.0,11.51,3.2600000000000002,,8.75,9.5,8.3,False
1629604.0,CJ Elleby,2020.0,2020,46.0,SG-SF,77.5,198.6,79.25,100.5,30.5,36.5,,11.25,3.25,2.63,8.75,10.0,4.2,True
2651.0,Jermaine Boyette,,2003,,PG-SG,73.0,187.0,76.0,96.0,29.0,35.5,14.0,11.2,3.07,,,,7.3,False
1628962.0,Udoka Azubuike,2020.0,2018,27.0,C,82.0,273.8,91.0,112.5,31.0,31.5,11.0,12.97,3.12,3.65,9.5,10.0,7.95,True
2584.0,Willie Green,2003.0,2003,41.0,SG-PG,74.5,201.0,79.25,100.0,28.5,28.5,13.0,11.860000000000001,3.19,,,,8.0,True
2451.0,Corsley Edwards,2002.0,2002,57.0,PF,79.25,285.0,82.75,106.5,28.5,33.0,12.0,12.18,3.3099999999999996,,,,,True
201991.0,Lester Hudson,2009.0,2008,58.0,PG,71.75,196.0,80.75,98.5,30.5,36.0,12.0,11.15,3.16,,,,3.4,True
1628965.0,Jaylen Barford,,2018,,PG-SG,73.25,207.6,75.5,96.5,27.0,33.0,7.0,11.39,3.3099999999999996,3.21,8.0,8.25,11.65,False
203110.0,Draymond Green,2012.0,2012,35.0,PF-SF,77.75,235.6,85.25,105.0,28.0,33.0,9.0,11.01,3.4,,9.0,9.5,11.3,True
199.0,Reggie Williams,1987.0,2008,4.0,SG,75.25,199.0,81.25,103.0,31.5,36.5,15.0,11.32,3.07,,,,5.3,True
1628410.0,Edmond Sumner,2017.0,2017,52.0,PG,76.0,176.4,81.0,102.5,,,,,,,8.25,9.0,8.3,True
12406.0,Michael Dunigan,,2011,,PF-C,80.5,237.6,87.25,107.5,29.5,34.5,10.0,11.850000000000001,3.27,,9.0,10.75,8.0,False
203106.0,Jeff Taylor,2012.0,2012,31.0,SF-SG,78.0,212.8,78.25,101.5,33.5,40.0,15.0,10.870000000000001,3.29,,8.25,9.75,4.2,True
12064.0,Israel Sheinfeld,,2002,,PF-C,80.25,239.0,81.75,106.5,,,8.0,,,,,,,False
202362.0,Lance Stephenson,2010.0,2010,40.0,SG,76.5,227.0,82.5,103.0,27.0,33.0,10.0,11.39,3.38,,9.0,10.25,9.3,True
201151.0,Acie Law,2007.0,2007,11.0,PG,74.0,186.0,78.5,98.0,29.0,34.0,8.0,11.0,3.22,,,,5.6,True
12087.0,Jason Keep,,2003,,C-PF,81.75,270.0,84.5,106.5,29.5,34.0,27.0,11.18,3.3,,,,8.6,False
202383.0,Stanley Robinson,2010.0,2010,59.0,SF,78.5,213.2,84.0,107.5,,37.5,6.0,11.65,3.23,,9.0,9.0,8.3,True
2406.0,Caron Butler,2002.0,2002,10.0,SF-SG,77.25,222.0,83.5,103.5,27.0,31.0,2.0,12.15,3.3299999999999996,,,,,True
2051.0,Donnell Harvey,2000.0,2000,22.0,PF,79.25,220.0,84.5,105.5,33.0,32.5,15.0,11.229999999999999,,,,,,True
12006.0,Randall Orr,,2004,,PF-SF,81.0,193.0,82.5,107.5,26.5,33.0,6.0,11.18,3.27,,,,6.7,False
1628415.0,Dillon Brooks,2017.0,2017,45.0,SG-SF,77.0,220.2,78.0,100.5,31.0,37.5,16.0,11.139999999999999,3.21,3.24,8.25,9.25,7.5,True
12284.0,Tyler Smith,,2009,,SF,77.25,212.0,81.75,104.5,29.0,33.5,10.0,10.69,3.24,,,,7.0,False
12265.0,Trent Plaisted,,2008,,PF,81.25,240.0,82.5,105.5,30.5,35.5,14.0,11.32,3.17,,,,11.0,False
1626152.0,Olivier Hanlan,2015.0,2015,42.0,PG-SG,75.25,185.8,78.0,100.0,28.0,34.0,19.0,11.41,3.25,3.12,8.0,8.75,4.3,True
202706.0,Jordan Hamilton,2011.0,2011,26.0,SF,78.75,228.4,81.5,104.0,25.0,32.0,7.0,11.47,3.3,,9.0,9.25,9.8,True
101156.0,Robert Whaley,2005.0,2005,51.0,PF-C,80.0,269.4,86.0,108.0,28.5,33.5,15.0,12.11,3.25,,,,,True
2404.0,Chris Wilcox,2002.0,2002,8.0,PF-C,80.25,218.0,85.0,107.5,31.0,34.5,20.0,11.43,3.16,,,,,True
1629629.0,Cameron Reddish,2019.0,2019,10.0,SF,78.5,207.8,84.5,105.5,,,,,,,9.0,9.0,4.7,True
1626148.0,Anthony Brown,2015.0,2015,34.0,SF-SG,77.75,211.0,83.0,104.5,27.5,34.5,4.0,10.94,3.18,3.29,8.5,9.0,6.1,True
12056.0,Aaron McGhee,,2002,,PF-SF,79.0,255.0,82.0,105.5,26.0,28.5,,12.239999999999998,,,,,,False
2580.0,Travis Hansen,2003.0,2003,37.0,SG,76.5,200.0,78.5,100.5,31.5,35.0,16.0,10.719999999999999,3.18,,,,6.0,True
1629024.0,Austin Wiley,,2018,,C,80.25,249.4,89.0,111.0,28.0,33.5,14.0,12.79,3.3,3.27,9.75,10.25,5.0,False
12045.0,Teddy Dupay,,2002,,PG,69.5,178.0,70.75,90.5,28.0,33.0,16.0,10.53,3.19,,,,,False
12178.0,Chris Garnett,,2004,,C-PF,80.25,260.0,85.0,108.0,27.0,31.5,22.0,11.75,3.36,,,,14.8,False
101179.0,Ronnie Price,,2005,,PG,72.75,184.8,77.5,96.5,31.5,39.0,11.0,10.49,3.29,,,,,False
12247.0,Marcus Dove,,2008,,SF-PF,78.75,208.0,83.5,105.0,27.5,33.5,10.0,11.59,3.2600000000000002,,,,5.3,False
2772.0,Trevor Ariza,2004.0,2004,43.0,SG-SF,79.0,201.0,86.0,107.5,29.5,32.0,8.0,11.629999999999999,3.29,,,,8.0,True
1628986.0,Jaylen Hands,2019.0,2019,56.0,PG,73.5,180.4,77.5,97.0,33.0,41.5,6.0,10.729999999999999,3.12,3.03,8.0,8.25,5.1,True
203473.0,Dewayne Dedmon,,2013,,C,82.0,238.8,88.0,109.0,28.0,32.5,8.0,12.75,3.4,3.2600000000000002,9.0,11.0,8.350000000000001,False
101145.0,Monta Ellis,2005.0,2005,40.0,SG-PG,74.25,176.6,74.75,98.0,26.5,31.5,0.0,12.129999999999999,3.3099999999999996,,,,,True
203904.0,Xavier Thames,2014.0,2014,59.0,PG,74.25,187.0,76.0,96.0,29.0,32.5,,11.48,3.48,3.02,8.25,9.0,6.4,True
2064.0,Khalid El-Amin,2000.0,2000,34.0,PG,69.0,200.0,73.5,93.0,27.5,32.0,6.0,10.59,3.32,,,,,True
203079.0,Dion Waiters,2012.0,2012,4.0,SG,74.5,221.0,79.25,98.0,,,,,,,8.5,9.5,8.5,True
12005.0,Misan Nikagbatse,,2004,,SG-PG,75.5,223.0,82.0,102.0,27.5,32.5,11.0,11.27,3.32,,,,12.9,False
203318.0,Glen Rice,2013.0,2013,35.0,SF-SG,76.5,210.8,81.25,101.5,33.0,40.5,10.0,10.99,3.25,3.08,8.5,9.0,8.450000000000001,True
202723.0,Malcolm Lee,2011.0,2011,43.0,SG,76.0,198.2,81.75,101.5,30.0,35.5,17.0,11.2,3.09,,8.5,9.5,5.9,True
203901.0,Elfrid Payton,2014.0,2014,10.0,PG,74.5,185.4,80.0,98.5,31.5,35.5,,11.06,3.23,2.92,8.75,9.0,5.6499999999999995,True
200840.0,Chris McCray,,2006,,SG,75.0,187.0,77.75,96.5,30.5,39.0,1.0,11.46,3.34,,,,9.6,False
201147.0,Corey Brewer,2007.0,2007,7.0,SF-SG,78.0,185.0,80.25,103.0,30.5,36.5,11.0,11.69,3.22,,,,4.2,True
1628404.0,Josh Hart,2017.0,2017,30.0,SG-SF,75.75,209.2,80.25,101.0,27.5,35.5,9.0,11.15,3.18,3.02,8.5,9.5,5.8,True
2546.0,Carmelo Anthony,2003.0,2003,3.0,SF,78.25,233.0,84.0,105.5,30.5,33.5,7.0,11.4,3.15,,,,8.0,True
203468.0,CJ McCollum,2013.0,2013,10.0,PG-SG,74.25,197.0,78.25,96.5,32.0,38.5,13.0,11.02,3.32,2.9099999999999997,8.0,9.5,8.6,True
12036.0,Gyasi Cline-Heard,,2001,,PF,78.25,231.0,83.5,103.0,31.5,34.5,11.0,11.4,3.23,,,,8.0,False
12149.0,Damon Reed,,2000,,PF-C,80.5,228.0,81.5,104.5,27.5,31.5,4.0,11.209999999999999,3.3099999999999996,,,,,False
1629118.0,Thomas Welsh,2018.0,2017,58.0,PF-C,83.5,254.0,84.0,109.5,,,11.0,,,,9.0,10.5,10.9,True
1628972.0,Troy Brown,2018.0,2018,15.0,SF,77.75,208.0,82.25,105.0,26.0,33.0,5.0,11.51,3.3299999999999996,3.29,9.0,9.75,7.05,True
202707.0,JaJuan Johnson,2011.0,2011,27.0,PF,81.0,219.8,86.0,107.5,33.5,38.0,15.0,11.209999999999999,3.14,,9.0,10.0,7.5,True
2557.0,Luke Ridnour,2003.0,2003,14.0,PG,73.0,167.0,75.0,95.5,26.0,32.5,0.0,11.0,3.2800000000000002,,,,5.3,True
201589.0,Darrell Arthur,2008.0,2008,27.0,PF,79.5,216.0,82.75,107.0,28.5,30.0,12.0,12.18,3.14,,,,7.3,True
12441.0,Jamie Skeen,,2011,,PF,78.5,241.6,85.25,106.5,26.0,30.5,10.0,12.43,3.46,,8.5,8.5,9.8,False
1627751.0,Jakob Poeltl,2016.0,2016,9.0,C,84.25,239.0,86.75,111.5,,,,,,,9.25,10.25,5.8,True
201612.0,Malik Hairston,2008.0,2008,48.0,SG,76.25,204.0,81.0,103.5,30.5,38.0,13.0,11.33,3.08,,,,6.9,True
203459.0,Allen Crabbe,2013.0,2013,31.0,SG,77.25,197.4,83.25,103.5,30.5,36.0,10.0,10.67,3.32,3.1,8.25,8.5,4.6499999999999995,True
12409.0,James Fredette,,2011,,PG,72.75,196.0,76.5,96.5,28.0,33.0,14.0,10.42,3.21,,8.0,8.5,7.7,False
1629642.0,Nassir Little,2019.0,2019,25.0,SF,76.5,224.2,85.25,104.5,31.0,38.5,5.0,12.15,3.24,3.1,8.75,10.0,5.9,True
12189.0,Matt Haryasz,,2006,,PF-C,81.75,219.0,84.25,107.5,27.5,31.5,10.0,11.34,3.46,,,,9.8,False
203158.0,Kevin Jones,,2012,,PF,78.25,251.2,85.5,105.0,27.5,32.5,17.0,11.94,3.6,,9.0,7.75,11.2,False
12112.0,Jared Homan,,2005,,C-PF,79.75,248.2,85.25,104.5,,,16.0,,,,,,,False
12241.0,Takais Brown,,2008,,PF,79.25,252.0,82.0,106.0,29.0,31.0,22.0,12.47,3.25,,,,9.2,False
2782.0,Matt Freije,2004.0,2004,53.0,SF-PF,80.25,234.0,85.0,108.5,29.5,31.0,13.0,11.15,3.25,,,,10.8,True
201152.0,Thaddeus Young,2007.0,2007,12.0,SF,77.75,210.0,83.5,106.0,34.5,37.0,13.0,11.06,3.19,,,,4.9,True
12155.0,Andre Hutson,,2001,,PF,80.25,244.0,83.75,105.5,29.0,32.5,17.0,11.25,3.3,,,,11.7,False
12524.0,Will Clyburn,,2013,,SF-SG,77.75,210.4,84.25,105.0,28.0,34.5,3.0,11.68,3.38,3.12,9.25,10.25,6.85,False
203932.0,Aaron Gordon,2014.0,2014,4.0,PF,79.5,220.1,83.75,105.0,32.5,39.0,,10.81,3.27,2.7600000000000002,8.75,10.5,5.05,True
201588.0,George Hill,2008.0,2008,26.0,PG,73.25,181.0,81.0,97.5,34.0,37.5,9.0,12.2,3.07,,,,3.0,True
12243.0,Jamar Butler,,2008,,PG,72.25,182.0,76.75,97.0,,,15.0,,,,,,6.0,False
12083.0,Sam Hoskin,,2003,,PF,79.25,261.0,82.75,107.5,,,24.0,,,,,,,False
2866.0,Jackie Butler,,2004,,C,80.0,263.0,85.5,109.0,23.0,25.0,14.0,13.32,3.4,,,,16.3,False
2762.0,Peter Ramos,2004.0,2004,32.0,C,85.75,266.0,89.5,111.5,24.0,26.5,2.0,12.61,3.6,,,,6.7,True
2545.0,Darko Milicic,2003.0,2003,2.0,PF,83.5,250.0,89.0,111.5,26.5,32.5,13.0,11.3,3.36,,,,8.0,True
101185.0,Rawle Marshall,,2005,,SG-SF,76.5,186.6,85.0,104.0,30.5,37.0,7.0,11.639999999999999,3.21,,,,,False
1626156.0,D?Angelo Russell,2015.0,2015,2.0,PG-SG,75.25,193.4,81.75,102.0,,,,,,,8.75,9.75,8.3,True
-1.0,Blake Schilb,,2006,,PG-SG,77.25,209.0,80.75,102.0,28.5,34.5,13.0,11.25,3.4299999999999997,,,,11.3,False
1626158.0,Richaun Holmes,2015.0,2015,37.0,PF,80.25,242.8,85.5,108.0,32.5,36.0,15.0,11.239999999999998,3.32,3.3099999999999996,8.5,8.5,8.8,True
201970.0,Sam Young,2009.0,2009,36.0,SF-SG,77.25,222.8,82.75,105.5,27.5,33.0,,11.47,3.4499999999999997,,,,4.9,True
201863.0,Kentrell Gransberry,,2008,,C,78.75,290.0,82.25,106.0,24.5,27.5,18.0,12.16,3.32,,,,17.4,False
203115.0,Will Barton,2012.0,2012,40.0,SG-SF,77.0,174.4,81.75,102.5,30.0,34.0,0.0,12.5,3.6,,9.0,9.5,4.1,True
1629603.0,Mamadi Diakite,,2020,,PF,80.5,222.1,87.75,107.0,28.0,37.0,,11.950000000000001,3.16,2.71,9.0,10.25,7.83,False
12188.0,Dan Grunfeld,,2006,,SF-SG,76.75,216.0,78.25,99.0,28.0,33.5,16.0,11.3,3.46,,,,10.4,False
202342.0,Craig Brackins,2010.0,2010,21.0,PF-SF,80.5,229.0,84.0,109.0,26.0,35.0,6.0,11.65,3.3899999999999997,,9.5,11.25,7.9,True
203510.0,Pierre Jackson,2013.0,2013,42.0,PG,69.5,176.0,70.0,90.0,,,,,,,7.5,8.25,4.5,True
2416.0,Kareem Rush,2002.0,2002,20.0,SG-SF,76.75,199.0,81.75,103.5,26.0,30.0,15.0,11.860000000000001,3.22,,,,,True
201592.0,J.R. Giddens,2008.0,2008,30.0,SG,76.0,208.0,83.25,103.0,,,10.0,,,,,,5.4,True
203502.0,Tony Mitchell,2013.0,2013,37.0,PF-SF,79.5,236.4,86.5,106.5,33.5,38.0,13.0,11.82,3.52,3.25,9.0,10.0,5.55,True
1629665.0,Jalen Lecque,,2019,,PG,74.5,185.2,80.5,98.5,35.0,43.0,1.0,11.09,3.29,3.3,8.75,8.5,4.0,False
203924.0,Jerami Grant,2014.0,2014,39.0,SF,78.5,214.0,86.75,107.0,,,,,,,9.25,9.25,3.75,True
200749.0,Shelden Williams,2006.0,2006,5.0,PF-C,79.5,258.0,88.25,104.0,29.0,33.5,25.0,11.53,3.59,,,,11.4,True
2111.0,Jimmie Hunter,,2000,,SG-PG,75.0,170.0,80.0,100.0,29.0,36.0,0.0,11.229999999999999,3.3499999999999996,,,,,False
12042.0,Chris Christoffersen,,2002,,C,84.75,291.0,87.5,109.0,28.0,31.0,13.0,12.55,3.3899999999999997,,,,,False
1628432.0,Davon Reed,2017.0,2017,32.0,SG-SF,76.5,206.2,84.0,102.0,28.5,36.0,12.0,11.370000000000001,3.34,3.21,9.25,9.5,6.5,True
1629634.0,Brandon Clarke,2019.0,2019,21.0,SF,79.25,207.2,80.25,102.0,34.0,40.5,10.0,10.61,3.15,3.05,8.25,9.5,4.9,True
12094.0,Ugonna Okyekwe,,2003,,SF,79.25,228.0,87.0,109.0,32.0,36.5,8.0,11.43,3.2,,,,4.3,False
2245.0,Damone Brown,2001.0,2001,36.0,SF,80.25,202.0,83.75,104.5,32.0,37.0,6.0,11.81,3.27,,,,6.7,True
12206.0,Craig Bradshaw,,2007,,PF,80.0,240.0,85.5,106.5,26.0,28.0,12.0,11.88,3.54,,,,12.1,False
12018.0,Vassil Evtimov,,2000,,PF,81.75,262.0,82.5,106.5,21.0,28.5,13.0,11.75,3.52,,,,,False
2260.0,Jarron Collins,2001.0,2001,52.0,C-PF,81.25,252.0,87.0,104.0,23.0,29.0,10.0,11.65,3.6,,,,15.2,True
101224.0,Deji Akindele,,2005,,C-PF,81.5,236.4,87.0,108.5,30.5,32.5,13.0,12.58,3.3499999999999996,,,,,False
101198.0,Will Bynum,,2005,,PG-SG,70.5,188.8,75.5,93.0,33.0,40.5,15.0,11.12,3.0,,,,,False
201814.0,Gary Forbes,,2008,,SG,76.5,220.5,83.25,104.5,27.5,33.5,13.0,11.450000000000001,3.25,,,,6.5,False
1629662.0,Mfiondu Kabengele,2019.0,2019,27.0,PF,80.75,256.2,87.0,109.5,28.0,35.5,6.0,11.209999999999999,3.25,3.3,9.25,10.75,5.1,True
101232.0,Roger Powell,,2005,,SF,76.75,218.6,83.5,104.0,,,,,,,,,,False
2784.0,Luis Flores,2004.0,2004,55.0,PG-SG,72.5,202.0,79.5,98.5,29.0,32.0,15.0,10.97,3.1,,,,6.0,True
203494.0,Richard Howell,,2013,,PF,78.25,249.6,82.25,105.5,,,,,,,8.75,9.5,8.75,False
202354.0,Dexter Pittman,2010.0,2010,32.0,PF-C,81.5,302.6,90.0,111.0,,,,,,,10.25,10.5,20.8,True
1626161.0,Willie Cauley-Stein,2015.0,2015,6.0,C,83.25,242.4,87.0,111.0,,,,,,,9.5,9.0,6.3,True
201951.0,Ty Lawson,2009.0,2009,18.0,PG,71.25,196.6,72.75,94.5,29.0,36.5,14.0,10.98,3.12,,,,6.6,True
1627787.0,Kyle Wiltjer,,2016,,PF,80.75,242.8,84.25,102.5,28.5,35.5,,11.350000000000001,3.48,3.04,8.25,9.5,15.25,False
202695.0,Kawhi Leonard,2011.0,2011,15.0,SF,78.0,227.4,87.0,106.0,25.5,32.0,3.0,11.450000000000001,3.15,,9.75,11.25,5.4,True
1629677.0,Luka Samanic,2019.0,2019,19.0,PF,81.5,227.2,82.5,107.0,27.0,38.0,7.0,11.01,3.27,3.03,8.5,9.0,5.6,True
203105.0,Festus Ezeli,2012.0,2012,30.0,C-PF,81.75,264.2,89.75,108.0,34.0,33.5,18.0,12.350000000000001,3.29,,9.0,10.75,5.5,True
1628399.0,Tyler Lydon,2017.0,2017,24.0,PF,80.25,215.0,84.0,107.5,29.5,33.5,1.0,11.68,3.46,2.8099999999999996,8.75,8.75,13.6,True
203509.0,Myck Kabongo,,2013,,PG,73.25,180.4,78.25,98.0,27.5,33.5,2.0,10.639999999999999,3.44,2.86,8.25,9.0,6.0,False
2201.0,Eddy Curry,2001.0,2001,4.0,C,82.5,301.0,90.5,111.0,28.0,31.0,16.0,12.25,3.53,,,,16.5,True
1630205.0,Lamar Stevens,,2020,,SF-PF,77.75,228.0,81.0,101.0,35.0,41.0,,10.350000000000001,3.2,2.54,8.5,9.75,6.8,False
2081.0,Ernest Brown,2000.0,2000,52.0,C,82.0,222.5,85.25,109.5,,,2.0,,,,,,,True
12070.0,Cordell Henry,,2002,,PG,68.0,155.0,73.0,92.0,33.0,37.5,1.0,11.3,3.04,,,,,False
201812.0,Keith Brumbaugh,,2008,,SF-PF,79.5,190.0,79.25,104.5,26.0,27.0,2.0,11.65,3.2800000000000002,,,,4.0,False
200779.0,Steve Novak,2006.0,2006,32.0,SF,80.0,216.0,81.5,103.0,24.5,31.0,5.0,11.11,3.3699999999999997,,,,8.1,True
203524.0,Solomon Hill,2013.0,2013,23.0,SF,77.5,226.0,81.0,103.0,29.5,37.5,14.0,10.77,3.19,2.9099999999999997,9.0,10.5,7.6,True
12118.0,Drago Pasalic,,2005,,SF-PF,81.5,238.8,83.75,108.5,25.0,30.5,11.0,12.12,3.48,,,,,False
200750.0,Brandon Roy,2006.0,2006,6.0,SG-SF,77.25,207.0,80.0,101.0,34.0,40.5,6.0,11.129999999999999,3.27,,,,7.6,True
203523.0,BJ Young,,2013,,SG-PG,74.25,178.8,80.25,99.0,,,,,,,8.5,9.5,4.7,False
202728.0,Keith Benson,2011.0,2011,48.0,C-PF,82.0,217.0,87.75,109.5,31.5,36.0,12.0,11.88,3.3499999999999996,,9.5,11.0,6.1,True
203487.0,Michael Carter-Williams,2013.0,2013,11.0,PG,76.75,184.4,79.25,101.0,31.5,41.0,8.0,10.68,3.22,3.7,7.5,8.5,4.4,True
203925.0,Joe Harris,2014.0,2014,33.0,SG,76.75,215.0,78.0,100.0,28.5,33.5,,11.11,3.3099999999999996,2.92,8.5,9.75,6.2,True
201028.0,Curtis Stinson,,2006,,SG,73.75,208.0,77.0,97.5,28.0,31.5,17.0,10.950000000000001,3.27,,,,6.0,False
1628396.0,Tony Bradley,2017.0,2017,28.0,C,81.25,248.8,89.0,112.5,24.5,27.5,5.0,11.79,3.44,2.9899999999999998,9.5,9.5,12.0,True
2210.0,Richard Jefferson,2001.0,2001,13.0,SF,79.25,223.0,84.0,103.0,33.0,38.5,14.0,11.19,3.15,,,,6.7,True
